record_id,redcap_event_name,redcap_repeat_instrument,sample_id_tw,date_received_tw,date_results_tw,site_id_tw,amplification_tw,amplification_counts_tw,direct_tw,direct_counts_tw,phage_morphology_tw,morph1_description_tw,desc_morph_1,typhi_ty2_tw_1,typhi_ct18_tw_1,typhi_ty2_vi_tw_1,typhi_flic_tw_1,atcc_13880_tw_1,atcc_13047_tw_1,atcc_9610_tw_1,atcc_19606_tw_1,atcc_13076_tw_1,atcc_13312_tw_1,atcc_14035_tw_1,atcc_25830_tw_1,proteus_mirabilis_tw_1,atcc_6962_tw_1,paratyphi_c_tw_1,bordetella_pertussis_tw_1,achromobacter_xylosoxidans_tw_1,atcc_9150_tw_1,paratyphi_a_tw_1,atcc_700720_tw_1,atcc_8090_tw_1,atcc_25922_tw_1,atcc_13883_tw_1,atcc_27853_tw_1,sequencing_tw_1,morph2_description_tw,desc_morph_2,typhi_ty2_tw_2,typhi_ct18_tw_2,typhi_ty2_vi_tw_2,typhi_flic_tw_2,atcc_13880_tw_2,atcc_13047_tw_2,atcc_9610_tw_2,atcc_19606_tw_2,atcc_13076_tw_2,atcc_13312_tw_2,atcc_14035_tw_2,atcc_25830_tw_2,proteus_mirabilis_tw_2,atcc_6962_tw_2,paratyphi_c_tw_2,bordetella_pertussis_tw_2,achromobacter_xylosoxidans_tw_2,atcc_9150_tw_2,paratyphi_a_tw_2,atcc_700720_tw_2,atcc_8090_tw_2,atcc_25922_tw_2,atcc_13883_tw_2,atcc_27853_tw_2,sequencing_tw_2,morph3_description_tw,desc_morph_3,typhi_ty2_tw_3,typhi_ct18_tw_3,typhi_ty2_vi_tw_3,typhi_flic_tw_3,atcc_13880_tw_3,atcc_13047_tw_3,atcc_9610_tw_3,atcc_19606_tw_3,atcc_13076_tw_3,atcc_13312_tw_3,atcc_14035_tw_3,atcc_25830_tw_3,proteus_mirabilis_tw_3,atcc_6962_tw_3,paratyphi_c_tw_3,bordetella_pertussis_tw_3,achromobacter_xylosoxidans_tw_3,atcc_9150_tw_3,paratyphi_a_tw_3,atcc_700720_tw_3,atcc_8090_tw_3,atcc_25922_tw_3,atcc_13883_tw_3,atcc_27853_tw_3,sequencing_tw_3,typhi_wastewater_form_complete,sample_id_pw,date_received_pw,date_results_pw,site_id_pw,amplification_pw,amplification_counts_pw,direct_pw,direct_counts_pw,phage_morphology_pw,morph1_description_pw,typhi_ty2_pw,typhi_ct18_pw,typhi_ty2_vi_pw,typhi_flic_pw,atcc_13880_pw,atcc_13047_pw,atcc_9610_pw,atcc_19606_pw,atcc_13076_pw,atcc_13312_pw,atcc_14035_pw,atcc_25830_pw,proteus_mirabilis_pw,atcc_6962_pw,paratyphi_c_pw,bordetella_pertussis_pw,achromobacter_xylosoxidans_pw,sequencing_pw_1,morph2_description_pw,typhi_ty2_2_pw,typhi_ct18_2_pw,typhi_ty2_vi_2_pw,typhi_flic_2_pw,atcc_13880_2_pw,atcc_13047_2_pw,atcc_9610_2_pw,atcc_19606_2_pw,atcc_13076_2_pw,atcc_13312_2_pw,atcc_14035_2_pw,atcc_25830_2_pw,proteus_mirabilis_2_pw,atcc_6962_2_pw,paratyphi_c_2_pw,bordetella_pertussis_2_pw,achromobacter_xylosoxidans_2_pw,sequencing_2_pw,morph3_description_pw,typhi_ty2_3_pw,typhi_ct18_3_pw,typhi_ty2_vi_3_pw,typhi_flic_3_pw,atcc_13880_3_pw,atcc_13047_3_pw,atcc_9610_3_pw,atcc_19606_3_pw,atcc_13076_3_pw,atcc_13312_3_pw,atcc_14035_3_pw,atcc_25830_3_pw,proteus_mirabilis_3_pw,atcc_6962_3_pw,paratyphi_c_3_pw,bordetella_pertussis_3_pw,achromobacter_xylosoxidans_3_pw,sequencing_3_pw,paratyphi_wastewater_form_complete
1666,wastewater_surveil_arm_1,,ES3_18606401,5/20/25,5/21/25,186,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1667,wastewater_surveil_arm_1,,ES3_12206401,5/21/25,5/22/25,122,1,Complete Lysis,1,18,1,ES3-12206405 NE .jpg,Double Circle,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1668,wastewater_surveil_arm_1,,ES3_13906401,5/21/25,5/22/25,139,1,Complete  Lysis,1,4,1,ES3-13906405NE.jpg,Double Circle,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1669,wastewater_surveil_arm_1,,ES3_14006401,5/21/25,5/22/25,140,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1670,wastewater_surveil_arm_1,,ES3_14106401,5/21/25,5/22/25,141,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1671,wastewater_surveil_arm_1,,ES3_14306401,5/21/25,5/22/25,143,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1672,wastewater_surveil_arm_1,,ES3_15306401,5/21/25,5/22/25,153,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1673,wastewater_surveil_arm_1,,ES3_15406401,5/21/25,5/22/25,154,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1674,wastewater_surveil_arm_1,,ES3_16206401,5/21/25,5/22/25,162,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1675,wastewater_surveil_arm_1,,ES3_12006501,5/26/25,5/27/25,120,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1676,wastewater_surveil_arm_1,,ES3_12806501,5/26/25,5/27/25,128,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1677,wastewater_surveil_arm_1,,ES3_12306501,5/26/25,5/27/25,123,2,,1,1,1,ES3- 12306505 NE .jpg,Double Circle,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1678,wastewater_surveil_arm_1,,ES3_12906501,5/26/25,5/27/25,129,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1679,wastewater_surveil_arm_1,,ES3_14806501,5/26/25,5/27/25,148,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1680,wastewater_surveil_arm_1,,ES3_14906501,5/26/25,5/27/25,149,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1681,wastewater_surveil_arm_1,,ES3_15006501,5/26/25,5/27/25,150,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1682,wastewater_surveil_arm_1,,ES3_16306501,5/26/25,5/27/25,163,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1683,wastewater_surveil_arm_1,,ES3_15606501,5/26/25,5/27/25,156,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1684,wastewater_surveil_arm_1,,ES3_15706501,5/26/25,5/28/25,157,1,63,2,,1,ES3-15706505 E (10-7) dil .jpg,Double Circle,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1685,wastewater_surveil_arm_1,,ES3_12606501,5/27/25,5/28/25,126,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1686,wastewater_surveil_arm_1,,ES3_12706501,5/27/25,5/28/25,127,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1687,wastewater_surveil_arm_1,,ES3_15506501,5/27/25,5/28/25,155,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1688,wastewater_surveil_arm_1,,ES3_15806501,5/27/25,5/28/25,158,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1689,wastewater_surveil_arm_1,,ES3_15906501,5/27/25,5/28/25,159,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1690,wastewater_surveil_arm_1,,ES3_17306501,5/27/25,5/28/25,173,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1691,wastewater_surveil_arm_1,,ES3_17406501,5/27/25,5/28/25,174,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1692,wastewater_surveil_arm_1,,ES3_17506501,5/27/25,5/28/25,175,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1693,wastewater_surveil_arm_1,,ES3_17606501,5/27/25,5/28/25,176,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1694,wastewater_surveil_arm_1,,ES3_10806501,5/28/25,5/29/25,108,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1695,wastewater_surveil_arm_1,,ES3_11706501,5/28/25,5/29/25,117,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1696,wastewater_surveil_arm_1,,ES3_11806501,5/28/25,5/29/25,118,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1697,wastewater_surveil_arm_1,,ES3_13006501,5/28/25,5/29/25,130,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1698,wastewater_surveil_arm_1,,ES3_13406501,5/28/25,5/29/25,134,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1699,wastewater_surveil_arm_1,,ES3_13706501,5/28/25,5/29/25,137,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1700,wastewater_surveil_arm_1,,ES3_13806501,5/28/25,5/29/25,138,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1701,wastewater_surveil_arm_1,,ES3_16506501,5/28/25,5/29/25,165,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1702,wastewater_surveil_arm_1,,ES3_10206501,6/2/25,6/3/25,102,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1703,wastewater_surveil_arm_1,,ES3_10406501,6/2/25,6/3/25,104,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1704,wastewater_surveil_arm_1,,ES3_10506501,6/2/25,6/3/25,105,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1705,wastewater_surveil_arm_1,,ES3_10606501,6/2/25,6/3/25,106,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1706,wastewater_surveil_arm_1,,ES3_10706501,6/2/25,6/3/25,107,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1707,wastewater_surveil_arm_1,,ES3_11006501,6/2/25,6/3/25,110,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1708,wastewater_surveil_arm_1,,ES3_11106501,6/2/25,6/3/25,111,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1709,wastewater_surveil_arm_1,,ES3_11206501,6/2/25,6/3/25,112,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1710,wastewater_surveil_arm_1,,ES3_11506501,6/2/25,6/3/25,115,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1711,wastewater_surveil_arm_1,,ES3_11606501,6/2/25,6/3/25,116,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1712,wastewater_surveil_arm_1,,ES3_11406501,6/3/25,6/4/25,114,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1713,wastewater_surveil_arm_1,,ES3_14406501,6/3/25,6/4/25,144,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1714,wastewater_surveil_arm_1,,ES3_14506501,6/3/25,6/4/25,145,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1715,wastewater_surveil_arm_1,,ES3_17106501,6/3/25,6/4/25,171,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1716,wastewater_surveil_arm_1,,ES3_17206501,6/3/25,6/4/25,172,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1717,wastewater_surveil_arm_1,,ES3_17806501,6/3/25,6/4/25,178,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1718,wastewater_surveil_arm_1,,ES3_17906501,6/3/25,6/4/25,179,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1719,wastewater_surveil_arm_1,,ES3_18106501,6/3/25,6/4/25,181,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1720,wastewater_surveil_arm_1,,ES3_18606501,6/3/25,6/4/25,186,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1721,wastewater_surveil_arm_1,,ES3_12206501,6/4/25,6/5/25,122,1,Too Numerous to count,1,10,1,ES3-12206505 NE .jpg,Circle,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1722,wastewater_surveil_arm_1,,ES3_13906501,6/4/25,6/5/25,139,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1723,wastewater_surveil_arm_1,,ES3_14006501,6/4/25,6/5/25,140,2,,1,1,1,ES3-14006505 NE .jpg,Circle,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1724,wastewater_surveil_arm_1,,ES3_14106501,6/4/25,6/5/25,141,2,,1,1,1,ES3-14106505 NE .jpg,Double Circle,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
